zipcode,bldgno1,street1,stsufx1,bldno2,street2,stsufx2,city,county,status1,status2,status3,block,lot,boro
11201,86 TO 88,LIVINGSTON,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,269,33,3
11201,234 TO 238,LIVINGSTON,ST,225,SCHERMERHORN,ST,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,165,7501,3
11201,32,MIDDAGH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,215,8,3
11201,58,MIDDAGH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,216,14,3
11201,68,MIDDAGH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,216,19,3
11201,16,MONROE,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,238,31,3
11201,17,MONROE,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,237,51,3
11201,20,MONROE,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,238,29,3
11201,23 TO 25,MONROE,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,237,54,3
11201,29,MONROE,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,237,58,3
11201,30,MONROE,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,NA,238,24,3
11201,33,MONROE,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,237,60,3
11201,34,MONROE,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,238,21,3
11201,6,MONTAGUE,TER,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,208,506,3
11201,7,MONTAGUE,TER,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,247,19,3
11201,9,MONTAGUE,TER,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,247,18,3
11201,63,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,241,11,3
11201,65 TO 69,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,241,8,3
11201,66,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,247,27,3
11201,68 TO 74,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,247,28,3
11201,86 TO 98,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,HOTEL,NA,248,15,3
11201,107,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,242,11,3
11201,111 TO 113,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,242,8,3
11201,115 TO 117,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,242,6,3
11201,118,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,248,33,3
11201,119,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,242,5,3
11201,120,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,248,34,3
11201,128,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,249,25,3
11201,130,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,249,26,3
11201,132,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,249,27,3
11201,136,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,249,29,3
11201,138 TO 140,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,249,30,3
11201,141,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,NA,NA,243,17,3
11201,143,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,243,16,3
11201,146,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,249,34,3
11201,147 TO 149,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,243,13,3
11201,152,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,249,37,3
11201,154,MONTAGUE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NA,249,38,3
11201,180 TO 202,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,2061,7502,3
11201,202 TO 218,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,2061,101,3
11201,116 TO 132,"NASSAU",ST,111,CONCORD,ST,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,107,7501,3
11201,172 TO 180,"NASSAU",ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,108,12,3
11201,1 TO 5,OLD FULTON,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,35,12,3
11201,35,ORANGE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,220,16,3
11201,72,ORANGE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,226,18,3
11201,199 TO 205,PACIFIC,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,278,15,3
11201,222,PACIFIC,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,279,31,3
11201,224,PACIFIC,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,279,32,3
11201,246,PACIFIC,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,187,9,3
11201,250,PACIFIC,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,187,12,3
11201,251,PACIFIC,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,181,39,3
11201,255,PACIFIC,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,181,37,3
11201,256,PACIFIC,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,187,14,3
11201,260,PACIFIC,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,187,16,3
11201,267,PACIFIC,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,181,31,3
11201,317,PACIFIC,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,182,39,3
11201,2,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,241,20,3
11201,6,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,241,22,3
11201,14,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,241,25,3
11201,15,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,234,5,3
11201,20,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,NA,241,28,3
11201,25,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,234,1,3
11201,27,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,235,8,3
11201,32,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,241,34,3
11201,61 TO 67,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,236,11,3
11201,70,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,242,31,3
11201,75,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NA,236,7,3
11201,82 TO 84,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,242,37,3
11201,86,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,243,27,3
11201,90,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,243,29,3
11201,98,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,243,32,3
11201,102,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,243,34,3
11201,120,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,243,43,3
11201,146 TO 150,PIERREPONT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,244,26,3
11201,43 TO 53,PINEAPPLE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,226,1,3
11201,59,PINEAPPLE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,226,35,3
11201,71,PINEAPPLE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,226,31,3
11201,73,PINEAPPLE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,226,30,3
11201,75,PINEAPPLE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,226,29,3
11201,415 TO 433,RED HOOK,LN,117,LIVINGSTON,ST,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,154,7501,3
11201,32,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,251,23,3
11201,33,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,247,13,3
11201,46,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,251,29,3
11201,49,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,247,5,3
11201,51,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,247,4,3
11201,90,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,253,68,3
11201,93,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,248,1,3
11201,100,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,254,62,3
11201,110,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,254,66,3
11201,120,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,254,71,3
11201,124,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,254,73,3
11201,128,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,254,75,3
11201,142 TO 150,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,254,81,3
11201,151,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,250,19,3
11201,153,REMSEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,250,16,3
11201,11,SCHERMERHORN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,268,15,3
11201,14,SCHERMERHORN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,270,34,3
11201,23,SCHERMERHORN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,268,10,3
11201,35,SCHERMERHORN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,268,4,3
11201,82,SCHERMERHORN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,271,41,3
11201,160,SCHERMERHORN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,NA,170,15,3
11201,193,SCHERMERHORN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,164,41,3
11201,194 TO 230,SCHERMERHORN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,171,1,3
11201,18,SIDNEY,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,263,44,3
11201,20,SIDNEY,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,263,45,3
11201,40,SIDNEY,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,263,56,3
11201,42,SIDNEY,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,263,57,3
11201,103 TO 105,SMITH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,182,57,3
11201,107,SMITH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,182,57,3
11201,109,SMITH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,182,57,3
11201,116,SMITH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,NA,NA,187,24,3
11201,150,SMITH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,384,42,3
11201,151 TO 153,SMITH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,385,7,3
11201,152,SMITH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,384,43,3
11201,160,SMITH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,384,47,3
11201,221,SMITH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,403,2,3
11201,84,STATE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,274,34,3
11201,90,STATE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,274,35,3
11201,98,STATE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,274,40,3
11201,101,STATE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,263,4,3
11201,134,STATE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,275,38,3
11201,182,STATE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,276,35,3
11201,186,STATE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,276,37,3
11201,193,STATE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,271,15,3
11201,136 TO 142,WARREN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,305,1,3
11201,189,WARREN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,302,1,3
11201,238,WARREN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,307,17,3
11201,245,WARREN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,390,1,3
11201,276,WARREN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,396,10,3
11201,280,WARREN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,NA,NA,396,13,3
11201,286,WARREN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,396,16,3
11201,325,WARREN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,391,65,3
11201,327,WARREN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,391,64,3
11201,329,WARREN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,391,63,3
11201,21 TO 29,WASHINGTON,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,28,5,3
11201,61 TO 73,WASHINGTON,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NA,51,12,3
11201,81,WASHINGTON,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,51,1,3
11201,60,WATER,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,36,7504,3
11201,254 TO 268,WATER,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,42,18,3
11201,312,WATER,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,43,24,3
11201,100 TO 106,WILLOUGHBY,ST,206 TO 214,DUFFIELD,ST,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,145,7502,3
11201,175,WILLOUGHBY,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,2061,80,3
11201,191,WILLOUGHBY,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,2061,60,3
11201,29,WILLOW,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,215,3,3
11201,36,WILLOW,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,259,51,3
11201,41,WILLOW,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,220,9,3
11201,49,WILLOW,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,220,3,3
11201,50,WILLOW,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,219,15,3
11201,107,WILLOW,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,235,36,3
11201,112,WILLOW,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,234,50,3
11201,115,WILLOW,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,NA,235,28,3
11201,140,WILLOW,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,234,65,3
11201,149,WILLOW,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,235,15,3
11201,15 TO 19,WYCKOFF,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,384,72,3
11201,19,WYCKOFF,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,384,72,3
11201,40 TO 42,WYCKOFF,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,390,26,3
11201,89,WYCKOFF,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,385,64,3
11201,96,WYCKOFF,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,391,19,3
11201,100,WYCKOFF,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,391,21,3
11201,109,WYCKOFF,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,385,54,3
11201,181,YORK,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,55,45,3
11203,550,ALBANY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,4799,38,3
11203,556,ALBANY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4799,40,3
11203,570,ALBANY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4804,35,3
11203,600,ALBANY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4812,1,3
11203,639,ALBANY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4818,1,3
11203,647,ALBANY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4823,1,3
11203,690,ALBANY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4829,4,3
11203,738,ALBANY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4829,3,3
11203,824,ALBANY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,4861,20,3
11203,903,ALBANY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4878,42,3
11203,904,ALBANY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4877,31,3
11203,3613,AVENUE D,NA,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,NA,4953,39,3
11203,5532 TO 5544,AVENUE D,NA,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7930,1,3
11203,823,BROOKLYN,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,4857,11,3
11203,916,BROOKLYN,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4872,32,3
11203,3311 TO 3323,CHURCH,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4870,37,3
11203,3511,CHURCH,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4872,39,3
11203,3524,CHURCH,AVE,936,BROOKLYN,AVE,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4889,10,3
11203,4411,CHURCH,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4881,34,3
11203,4723,CHURCH,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4673,35,3
11203,3420,CLARENDON,RD,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,4951,6,3
11203,5201,CLARENDON,RD,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4763,39,3
11203,740,CLARKSON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4851,1,3
11203,829 TO 839,CLARKSON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4620,35,3
11203,3424,CORTELYOU,RD,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4934,21,3
11203,189 TO 209,E 34TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,NA,NA,4871,52,3
11203,212,E 34TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,NA,NA,4870,22,3
11203,234,E 34TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4870,31,3
11203,245,E 34TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4888,1,3
11203,305,E 34TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4888,38,3
11203,333,E 34TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4905,72,3
11203,414,E 34TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,NA,4918,12,3
11203,422,E 34TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4918,14,3
11203,436,E 34TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4918,21,3
11203,450,E 34TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4918,25,3
11203,667 TO 691,E 34TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4968,38,3
11203,161,E 35TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,4872,44,3
11203,282,E 35TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,4905,17,3
11203,285,E 35TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,4906,65,3
11203,626,E 35TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4968,50,3
11203,249,E 37TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NA,4891,1,3
11203,256,E 37TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,NA,4890,7,3
11203,250,E 38TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4891,6,3
11203,159,E 39TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4860,38,3
11203,216,E 39TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4875,25,3
11203,233,E 39TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4876,43,3
11203,192,E 40TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4893,12,3
11203,191,E 42ND,ST,4202,CHURCH,AVE,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4896,3,3
11203,85,E 43RD,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4864,38,3
11203,352,E 45TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4881,12,3
11203,367,E 45TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NA,4882,59,3
11203,389,E 45TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,4882,50,3
11203,459,E 45TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4899,47,3
11203,471,E 45TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4899,41,3
11203,491,E 45TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4913,1,3
11203,257,E 46TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4851,36,3
11203,302,E 46TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4866,15,3
11203,319,E 46TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4867,39,3
11203,323,E 46TH,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,4867,38,3
